115800,7.289888e-05,6.029779e-01,2.647349e-09
115900,6.359854e-05,5.265051e-01,2.307782e-09
116000,6.046455e-05,5.009920e-01,2.192331e-09
116100,5.938414e-05,4.924642e-01,2.151461e-09
116200,6.239738e-05,5.178983e-01,2.258851e-09
116300,6.336108e-05,5.263496e-01,2.291935e-09
116400,6.942798e-05,5.772441e-01,2.509418e-09
116500,7.242343e-05,6.026664e-01,2.615631e-09
116600,6.012681e-05,5.007704e-01,2.169826e-09
116700,7.228868e-05,6.025778e-01,2.606674e-09
116800,4.984300e-05,4.158330e-01,1.795893e-09
116900,5.487800e-05,4.582313e-01,1.975763e-09
117000,5.584240e-05,4.666829e-01,2.008912e-09
117100,5.781938e-05,4.836178e-01,2.078409e-09
117200,5.269864e-05,4.411629e-01,1.892858e-09
117300,8.099980e-05,6.786626e-01,2.907127e-09
117400,5.968211e-05,5.004771e-01,2.140355e-09
117500,4.851007e-05,4.071381e-01,1.738343e-09
117600,4.240713e-05,3.562199e-01,1.518465e-09
117700,5.649069e-05,4.749253e-01,2.021181e-09
117800,6.147779e-05,5.172917e-01,2.197907e-09
117900,6.142118e-05,5.172541e-01,2.194180e-09
118000,5.231087e-05,4.409059e-01,1.867280e-09
118100,5.728806e-05,4.832657e-01,2.043361e-09
118200,6.727675e-05,5.680080e-01,2.397783e-09
118300,7.022464e-05,5.933982e-01,2.500913e-09
118400,4.911218e-05,4.153487e-01,1.747683e-09
118500,6.308638e-05,5.339812e-01,2.243230e-09
118600,5.802636e-05,4.915662e-01,2.061715e-09
118700,7.096731e-05,6.017014e-01,2.519573e-09
118800,4.893269e-05,4.152288e-01,1.735934e-09
118900,6.385373e-05,5.423006e-01,2.263530e-09
119000,6.180187e-05,5.253159e-01,2.189111e-09
119100,6.871682e-05,5.845838e-01,2.432179e-09
119200,5.173943e-05,4.405243e-01,1.829873e-09
119300,4.572785e-05,3.896666e-01,1.616021e-09
119400,5.462489e-05,4.658723e-01,1.928964e-09
119500,6.152122e-05,5.251275e-01,2.170830e-09
119600,6.047400e-05,5.166208e-01,2.132247e-09
119700,5.843821e-05,4.996467e-01,2.058893e-09
119800,4.552071e-05,3.895272e-01,1.602560e-09
119900,6.030977e-05,5.165101e-01,2.121590e-09
120000,5.037731e-05,4.318055e-01,1.770833e-09
120100,5.822696e-05,4.995042e-01,2.045201e-09
120200,5.225834e-05,4.486752e-01,1.834159e-09
120300,6.107724e-05,5.248280e-01,2.142054e-09
120400,5.905372e-05,5.078620e-01,2.069514e-09
120500,7.080063e-05,6.093911e-01,2.479296e-09
120600,6.484217e-05,5.585689e-01,2.268921e-09
120700,5.693127e-05,4.908289e-01,1.990598e-09
120800,5.491873e-05,4.738702e-01,1.918775e-09
120900,5.976848e-05,5.161435e-01,2.086639e-09
121000,5.188341e-05,4.484209e-01,1.809986e-09
121100,5.379302e-05,4.653096e-01,1.875186e-09
121200,5.667638e-05,4.906555e-01,1.974207e-09
121300,5.467306e-05,4.737030e-01,1.902990e-09
121400,5.755047e-05,4.990448e-01,2.001634e-09
121500,6.432098e-05,5.582142e-01,2.235432e-09
121600,4.576345e-05,3.974883e-01,1.589281e-09
121700,6.128779e-05,5.327660e-01,2.126813e-09
121800,5.637340e-05,4.904486e-01,1.954805e-09
121900,6.700520e-05,5.834238e-01,2.321730e-09
122000,4.948152e-05,4.311961e-01,1.713249e-09
122100,5.622308e-05,4.903456e-01,1.945211e-09
122200,5.907865e-05,5.156722e-01,2.042478e-09
122300,6.579973e-05,5.748076e-01,2.273139e-09
122400,4.060497e-05,3.550035e-01,1.401704e-09
122500,4.056900e-05,3.549787e-01,1.399417e-09
122600,5.597426e-05,4.901746e-01,1.929377e-09
122700,5.881740e-05,5.154925e-01,2.025866e-09
122800,4.624164e-05,4.056053e-01,1.591529e-09
122900,6.641366e-05,5.830171e-01,2.284101e-09
123000,6.058506e-05,5.322830e-01,2.082094e-09
123100,6.437492e-05,5.660395e-01,2.210694e-09
123200,5.087859e-05,4.477316e-01,1.745920e-09
123300,5.371119e-05,4.730421e-01,1.841755e-09
123400,5.366395e-05,4.730094e-01,1.838771e-09
123500,5.936145e-05,5.236528e-01,2.032487e-09
123600,4.591690e-05,4.053806e-01,1.570993e-09
123700,4.874391e-05,4.306872e-01,1.666483e-09
123800,5.920535e-05,5.235445e-01,2.022648e-09
123900,6.201576e-05,5.488395e-01,2.117097e-09
124000,5.242895e-05,4.643707e-01,1.788502e-09
124100,5.428794e-05,4.812238e-01,1.850552e-09
124200,6.756273e-05,5.993780e-01,2.301363e-09
124300,5.609466e-05,4.980405e-01,1.909325e-09
124400,5.319595e-05,4.726840e-01,1.809328e-09
124500,5.789508e-05,5.148526e-01,1.967710e-09
124600,6.163774e-05,5.485759e-01,2.093376e-09
124700,6.726879e-05,5.991727e-01,2.282945e-09
124800,4.922444e-05,4.388008e-01,1.669338e-09
124900,5.296488e-05,4.725224e-01,1.794871e-09
125000,5.008396e-05,4.471782e-01,1.696000e-09
125100,5.853796e-05,5.230785e-01,1.980829e-09
125200,5.094049e-05,4.555535e-01,1.722484e-09
125300,5.937910e-05,5.314429e-01,2.006358e-09
125400,4.614378e-05,4.133164e-01,1.558013e-09
125500,6.398089e-05,5.735430e-01,2.158696e-09
125600,3.760330e-05,3.373553e-01,1.267800e-09
125700,4.790282e-05,4.300989e-01,1.613874e-09
125800,5.724611e-05,5.143972e-01,1.927252e-09
125900,6.094738e-05,5.480911e-01,2.050368e-09
126000,5.433698e-05,4.890328e-01,1.826657e-09
126100,5.429022e-05,4.889998e-01,1.823761e-09
126200,5.237307e-05,4.721059e-01,1.758083e-09
126300,5.886909e-05,5.310833e-01,1.974712e-09
126400,4.761502e-05,4.298956e-01,1.596048e-09
126500,5.223831e-05,4.720104e-01,1.749754e-09
126600,4.939745e-05,4.466941e-01,1.653402e-09
126700,5.494252e-05,4.972298e-01,1.837675e-09
